articles,refs,candidate,rouge1,rouge2,rogueL,rogueLs,chrf
"The event was cancelled in September 2010 after potentially toxic algae was discovered in the water by the Environment Agency. In an effort to avoid a repeat, the 2011 event has been scheduled for earlier in the year. Organisers are expecting about 10,000 swimmers to participate in the three-day event. This year a number of open water swimming distances have been introduced, including 0.5 mile (0.8 km), 1 mile (1.6km) and 2 mile (3.2 km). Wet suits are compulsory for the swimmers to help buoyancy and warmth. The water temperature is expected to be about 16C. A number of elite swimmers will also be taking part, including two of Britain's top swimmers, Dave Carry and Tom Allen. The elite women's race brings together Cassie Patten, from England, and Isabelle Haerle, from Germany. Patten was a bronze medallist in the 10k open water event at the Beijing Olympics. Many of the swimmers are raising money for charity. The first swimmers take to the water later on Friday.",['Thousands of swimmers are expected to head to Windermere this weekend for the 2011 Great North Swim.'],['The Isle of Man Open Water Swimming Championships will be held on Friday and Saturday.'],0.125,0.0,0.0625,0.0625,15.203782884486387
"The Advertising Standards Authority (ASA) said the WeetaKid app prompts such as ""What?! No Weetabix?!"" were persuasive and negative. The Northamptonshire-based firm said it took ""great care"" to ensure that its marketing complied with regulations. There had been a complaint that the app could make children feel ""unpopular"". Professor Agnes Nairn, from the Family and Parenting Institute, said the app ""exploited the credulity, loyalty, vulnerability or lack of experience of children by making them feel inferior or unpopular for not buying a product"". ASA ruled that the app, which included two games featuring the WeetaKid character, must be taken down from the Weetabix website and must not appear in its current form again. It added that it must ensure that any marketing aimed at children should not exploit them. Weetabix acknowledged the game's messages and actions might have an impact on children's food preferences, but said that in itself did not breach advertising regulations. In a statement, the company said: ""All of our cereals are recognised by the Food Standards Agency as not high in salt, fat or sugar and are therefore deemed to be acceptable for marketing to children. ""We do take great care to ensure that all our marketing complies with or exceeds our regulatory responsibilities."" The firm added it was willing to accept the ASA's ruling.","['Weetabix must remove a children\'s game app over concerns it could make youngsters feel ""inferior"" for not eating the cereal.']",['Weetabix has been removed from its website after it was found to have misled children about its products.'],0.15384615384615383,0.0,0.10256410256410256,0.10256410256410256,26.398874302400433
"The officer was pursuing a stolen bike in Coventry when he was knocked over in Stoney Stanton Road on Wednesday. The officer was taken to hospital but discharged with ""bumps, bruises and a bit of shock"". West Midlands Police Road Harm Reduction Team tweeted it was ""not what any of us come into work for"". ""Very disappointed to report that when one of our team was knocked off his bike while pursuing a stolen bike the first thing people thought to do was to record the incident on their mobile phones rather than help the rider,"" the team posted on Twitter. The Tweet had been shared nearly 100 times and received support from a number of users, including other branches of the West Midlands force. The Force Contact team branded it ""absolutely disgusting behaviour"", adding: ""For those filming our injured colleague, the difference between us and you is if you ever need our help in future, we still respond.""","['Police have criticised the ""disgusting"" actions of bystanders who filmed an officer who was knocked off his bike instead of helping the rider.']",['A police officer has been injured after he was knocked off his bike while pursuing a stolen bike.'],0.34146341463414637,0.20512820512820512,0.34146341463414637,0.34146341463414637,30.663239993285107
"Welsh ministers are awaiting a report into criteria deciding who is eligible for operations which could mean surgery is available for the less obese. The review is also considering the cost to the NHS of changing guidelines. One surgeon said Wales should eventually lower the threshold at which people qualify for NHS-funded surgery, as recommended by a health watchdog. In Wales the threshold is set for patients with a BMI, or body mass index, of 50. Patients must also have either severe and uncontrolled high blood pressure, sleep apnoea or diabetes. The National Institute for Health and Clinical Excellence (Nice) says the NHS in Wales and England and Wales should offer so-called bariatric surgery, such as gastric sleeves and bypasses, to people with a BMI of 40. It also recommends surgery for people with a BMI of 35 if they have other health problems, such as diabetes or high blood pressure. An independent committee that plans specialist treatments for the NHS in Wales is reviewing the policy. The Welsh Health Specialised Services Committee is expected to deliver its findings to Health Minister Lesley Griffiths by the end of the month. Calculate your BMI Clinical assessments of who is suitable for surgery are made by a multi-disciplinary panel based at Morriston Hospital in Swansea. Jonathan Barry, a consultant surgeon at the Welsh Institute of Metabolic and Obesity Surgery at Morriston Hospital, Swansea, said the Nice guidelines were the ""gold standard"" and adopting them too quickly could ""open up the floodgates"". ""In our first year/15 months of activity we had 1,000 referrals from all over Wales, of which we were eligible to operate on 67,"" he said. ""A staggering proportion of those patients are Nice compliant."" He said procedures such as gastric sleeves can pay for themselves within two-and-a-half years by allowing patients to come off other forms of medication. He added: ""What we should be doing is aggressively going after the younger, not as obese [with] early on-set diabetes. ""At the moment all we are doing is operating on people for whom the benefit is not as great."" Last year 57% of adults in Wales were classified as overweight or obese and 22% were obese. BMI is calculated by dividing your weight in kilograms by your height in metres squared: for example, 80 kg divided by (1.75m x 1.75m). A BMI of less than 18.5 is underweight, 18.5-25 is ideal, 25-30 is overweight, and 30 or above is obese. Interpretation of the figures varies for people depending on ethnic origin, if they are going through puberty, or if they are particularly muscular. In a written statement, Mrs Griffiths said the trend and prevalence of people with ""excess weight are still unacceptably high"". ""We need to keep the momentum going to prevent adults and children facing deteriorating health and a lower quality of life and we are facing spiralling health and social care costs,"" she said The review is assessing the health outcomes and costs to NHS Wales of adopting the Nice guidance. It applies to people who have failed to lose weight while getting medical help. Mrs Griffiths said the Welsh criteria were designed to focus ""scarce resources"" on the people most at risk. She said only a small proportion of patients referred for treatment go through with the surgery. About 40% drop out when the complications are explained to them. Mrs Griffiths said she would make another statement in January after receiving the review.",['A review is examining if weight loss surgery should be offered to greater numbers of obese people in Wales.'],"['People with a body mass index (BMI) should be treated at the NHS in Wales, according to a review.']",0.42105263157894735,0.16666666666666666,0.2631578947368421,0.2631578947368421,28.429892031763387
"The 30-year-old heptathlete gets the award for her services to athletics. Dame Jessica, who won gold at London 2012 Olympics and silver four years later in Rio, announced her retirement from the sport in October. Paralympic gold medallists Grace Clough and Will Bayley have both been honoured with MBEs. Mayor of Doncaster Roselyn Jones is to receive a CBE. Dame Jessica will be awarded her third World Championship after Tatyana Chernova was stripped of the 2011 title for doping. Clough is being honoured for rowing, and Bayley for table tennis. Both picked up a medal at the games in Rio. Former Barnsley FC goalkeeper and coach Norman Rimmington, who died this month, is to be posthumously awarded the British Empire Medal for services to football and the community of Barnsley. Mrs Jones, who became mayor in 2013, is to be given the accolade for services to local government.",['Olympic champion Jessica Ennis-Hill has been made a dame in the New Year Honours list.'],['The mayor of Doncaster has been honoured with an MBE for services to the community.'],0.19354838709677422,0.0689655172413793,0.19354838709677422,0.19354838709677422,21.057147580451748
"The protest on 9 February was over the 2013 hanging of Kashmiri man Mohammed Afzal Guru and allegedly saw the chanting of anti-India slogans. Police arrested JNU student union head Kanhaiya Kumar on sedition charges but also named five other organisers. The arrest led to protests and clashes in Delhi and universities across India. Government ministers have refused to back down and vowed to punish what they describe as ""anti-national elements"", but critics condemned the charges as an assault on freedom of expression. The five students - named as Umar Khalid, Anirban Bhattacharya, Ashutosh Kumar, Anant Prakash Narayan, Riyazul Haq and Rama Naga - went missing after they were named by police. They returned to campus late on Sunday night and addressed other students holding a vigil, reports said. A section of the media had accused Umar Khalid of having links with the Pakistan-based Islamist militant group Jaish-e-Mohammad, although the government later denied the reports. ""...I'm not a terrorist. I have never projected myself as a Muslim while doing politics on campus. I always tried to see exploitation of Muslims along with the exploitation faced by Dalits, tribals and others,"" Mr Khalid told a gathering. After news of the students return, police turned up at the JNU campus, Press Trust of India said, but reports say they need permission from university authorities to enter and arrest the students. At one of Mr Kumar's court appearances, he was set upon by a group of lawyers, an act which further inflamed public opinion. The protests triggered by the arrest and treatment of Mr Kumar spread far and wide with students from the southern city of Chennai (Madras) and in the eastern city of Kolkata (Calcutta) involved in violent clashes. Afzal Guru was executed over a 2001 plot to attack India's parliament - charges he always denied. The attack was carried out by Kashmiri militants and left 14 people dead. His 2013 hanging sparked protests in Kashmir, and he was seen as a martyr and a symbol of perceived injustice. But many of India's politicians were angered when reports surfaced of anti- India slogans chanted at the protest held to mark his execution. Correspondents say there has been a sharp rise in the number of sedition cases in recent years and many students see the latest moves as an attack on their right to dissent.","[""Five Indian students facing charges of sedition after organising a protest at Delhi's prestigious Jawaharlal Nehru University (JNU), have resurfaced.""]","[""Five students have returned to Delhi's JNU campus after being arrested on sedition charges, police said.""]",0.4736842105263158,0.05555555555555556,0.2631578947368421,0.2631578947368421,32.402182125910606
"Those that buy euros at the airport can expect to receive around 98 euro cents for their pound. Better rates can be found by buying in advance, with the Post Office offering €1.0819. But that's still a long way from the summer of 2015, when tourists were getting at least €1.32 for their pound. The big fall came in 2016 after the UK voted to leave the European Union. Tourist rates are based on trading levels on the international currency markets. On those markets the pound earlier hit $1.2382, the lowest level against the dollar in 27 months. That fall was attributed to rising fears that the UK will leave the European Union without a withdrawal agreement. The pound also fell against the euro, hitting €1.1062, its lowest level for the year. ""It will be a big shock for tourists to Europe if they are expecting to get good value this year,"" said James Hickman, the chief commercial officer of travel money firm FairFX. He does not expect any recovery in the pound until the Brexit situation is resolved. ""All pointers are that we're in for a rocky road,"" he says. ""If people are waiting to buy at a better rate I don't think that's going to happen."" If there is a no-deal Brexit then he thinks the pound could go lower. He points out that some in the financial markets think it could hit parity against the dollar, meaning tourists would receive just $1 for each pound they exchange. At the moment the tourist rate for the pound against the dollar is $1.2127. That's down 5% on this time last year, according to the Post Office. Getting the best from your travel money Analysis by Kevin Peachey, BBC personal finance reporter Millions of us would have spent many hours hunched over a computer trying to find the perfect accommodation and flights for a summer getaway, Currency experts say holidaymakers should put the same amount of effort into organising holiday money. That certainly means never waiting until you reach the airport to exchange money, as bureaux in the airport complex usually have the worst rates. Timing can be tricky - it is difficult to predict how the value of the pound will move, so one common suggestion is to change half of your holiday money weeks in advance of departure, and the rest just before, to hedge your bets. Ordering currency online in advance and then collecting the cash in person can also secure a better rate. Cash exchange is not the only option. Carrying a wad of notes can be dangerous and not always covered by travel insurance. The market for specialist pre-loaded currency cards is growing, and banks are competing on the rates and deals for overseas use that they offer to current account holders. So doing your homework on charges and shopping around is advisable. In general, using your regular debit card can be expensive, owing to the extra charges, and remember to let your bank know if you are going away to avoid being locked out by anti-fraud processes. If you do use a card on your holiday, shops, restaurants and cash machines will usually ask if you want to pay in pounds rather than the local currency. Always choose the latter. Tourists can lose up to 10% by paying in sterling rather than the domestic currency. However, if you haven't already booked your trip, then there are destinations where your pound will go further. The Post Office says it has seen a surge in sales of Turkish lira, which has been hit by political turmoil. Compared to last summer, the pound is up around 14% against the lira. Iceland is also better value than last year, the pound is up 12% against the Icelandic krona. The pound is also a little higher against the South African rand. The weak pound can also be more than compensated for by falls in local prices, the Post Office says. It tracks the prices of a range of items in European family destinations, including meals and drinks. It found that prices had fallen in half of the 15 locations, including the Algarve in Portugal. ""Picking a destination where prices on the ground are low can outweigh the impact of a weak exchange rate, but a destination where prices and cheap and sterling is strong is the best bet,"" said Nick Boden, head of Post Office Travel Money.","['Tourists could face a ""shock"" this summer when they travel abroad according to foreign currency experts.']","['The pound has hit its lowest level against the dollar in over a year, according to the Post Office.']",0.17142857142857143,0.0606060606060606,0.17142857142857143,0.17142857142857143,25.10009101022714
"Two men, who stole jewellery including Jessica's engagement ring, may have pumped gas through the air conditioning before Monday's break-in, he said. The spokesman said they were unharmed but ""unsurprisingly shaken"". But medical experts said they were sceptical that burglars had used gas in the raid on the villa in Saint Tropez. The Sun newspaper reported that valuables worth £300,000 were stolen. The couple, who married in December, were staying with friends in a rented villa at the time of the burglary. Button's spokesman said: ""Two men broke into the property whilst they all slept and stole a number of items of jewellery including, most upsettingly, Jessica's engagement ring. ""The police have indicated that this has become a growing problem in the region with perpetrators going so far as to gas their proposed victims through the air conditioning units before breaking in."" Philippe Guemas, deputy prosecutor in Draguignan, France, told Europe1 radio that ""nothing has been established"" and said the claim that gas was used in the raid was made by Button's entourage as the driver felt unwell the following day. ""To our knowledge there has never been a burglary like this in St Tropez where gas was used to knock out the victims,"" he said. ""We have taken blood samples, which will be analysed."" An operations director for SRX, a home security firm based near Mr Button's home, said the possibility of burglars using gas did not surprise him ""at all"" and he had received requests to install measures to prevent such attacks. But the Royal College of Anaesthetists said although it could not rule out that ""some sort of agent"" had been used, it was ""highly unlikely"" the group had been rendered unconscious by anaesthetic gas. This, a spokesman said, would require ""massive amounts of gas"". He added: ""When you combine that with the fact that these gases are expensive and difficult to get hold of, we are very sceptical."" Analysis Hugh Schofield, BBC News There has been an awful lot of rumour about sleeping gas burglaries in France, but precious little hard evidence. A number of doubts spring to mind: What gas do they use? In what quantities? How do they ensure it will be effective in the right parts of the house? And through the air-conditioning system? Really? In the camping-car community, there have been persistent claims about burglars using sleeping gas. On chat-lines, holidaymakers share their experiences and ask about ways to protect themselves. But again - no-one has ever appeared in court charged with gassing and stealing. No police officer is on the record. Who knows? Maybe Jenson Button was indeed the target of a gas-and-steal. The head of a security firm I spoke with in St Tropez says he has never heard of an actual case of a sleeping gas burglary. ""I don't believe in it at all,"" is what he said. Do French burglars really use gas? Button, 35, who drives for team McLaren, is based in Monaco, about 80 miles (130km) along the coast from Saint-Tropez. He won the F1 championship in 2009 driving for Brawn GP and finished in eighth place in 2014.","[""Anaesthetic gas may have been used against Jenson Button and his wife Jessica during a burglary in France, the Formula 1 driver's spokesman says.""]",['French police have arrested Jenson Button and his fiance Jessica Bouchard amid reports of a sleeping gas burglary.'],0.41860465116279066,0.14634146341463414,0.37209302325581395,0.37209302325581395,34.95654080093551
"It is the second such claim to be rejected in court this week. The plaintiffs accused the airline of favouring slim and attractive cabin crew. Aeroflot said its rules were designed to ensure passenger safety. Aeroflot said it ""does not discriminate based on age, sex, weight, appearance, religious or political convictions"". In a statement to the BBC the airline called the allegations ""without foundation"". Its application form for would-be flight attendants requires details of height, weight and clothing size. In court, an Aeroflot official admitted that the airline regards heavily-built flight attendants as less suited to emergencies, when quick action is required. Aeroflot sets 48 as the maximum clothing size for its stewardesses (L; 16 in UK; 42 in Germany; 14 in US), Russia's Kommersant news website reports. Yevgenia Magurina, whose complaint was rejected on Friday, is size 52. Before the court ruling, she told the BBC's Outside Source radio programme that Aeroflot had transferred her to night flights inside Russia last summer. She was taken off international routes. ""In October my salary dropped significantly, apparently because I did not qualify for Aeroflot's size standards chart,"" she said. ""I just felt that it was impossible to keep silent any more. I have lost a lot of money, was exhausted after night flights, so I decided to take these extreme measures. They simply told me that Aeroflot has changed the rules of the game."" Besides passenger safety concerns, Aeroflot also argues that every extra kilogram of weight forces it to spend more on fuel.","[""A Moscow court has rejected a female flight attendant's sex discrimination claim against the Russian national carrier Aeroflot.""]",['Russian airline Aeroflot has rejected a complaint from a flight attendant who says it discriminates against her.'],0.5,0.17647058823529413,0.33333333333333337,0.33333333333333337,50.64842075029927
"Rhiannon Bennett, 17, was walking with friends when she was hit by cyclist Jason Howard on 2 April 2007. Howard was convicted of ""dangerous cycling"" and fined. Under the charge there was no penalty of imprisonment. Michael and Diana Bennett will hear their local MP Andrea Leadsom introduce a Commons Bill over the issue. During Howard's trial in August 2008, Aylesbury magistrates heard he had shouted at Rhiannon to ""move because I'm not stopping"", before crashing into her. 'National outcry' She died from head injuries six days later. Howard, from Buckingham, was fined £2,200, a penalty described as ""laughable"" by Rhiannon's parents. They have been campaigning since then for the introduction of more serious penalties for cyclists who cause death. The couple will be in the public gallery of the Commons to hear a Ten Minute Rule Bill by the South Northamptonshire MP. Mrs Leadsom's Bill is expected to propose that deaths caused by cyclists should be treated in a similar way to those caused by motorists or motorcyclists. The Conservative MP said: ""Imagine if a motorist had mounted the pavement and killed a schoolgirl as she chatted to her friends. ""The motorist would have felt the full force of the law and there would have been a national outcry if such a person had walked away with a fine.""",['The parents of a Buckingham girl who was killed by a cyclist will be in the House of Commons later as their fight to change the law continues.'],['A father and son have called for tougher penalties for cyclists who cause death.'],0.09523809523809523,0.0,0.09523809523809523,0.09523809523809523,18.642314543025627
"The strike lasting for five hours ended at midnight and further action is scheduled for the New Year. But members of the FBU in Surrey and Kent were recalled after flooding was declared a ""major incident"". Scottish firefighters voted against a strike but have joined an overtime ban. Severe floods hit Surrey and Kent on Tuesday, with Dorking, Leatherhead and Tonbridge among areas affected. There is an agreement between the union, the government and the fire services that if there are major incidents, union members could be recalled, the FBU said. So if there are problems resulting from the storm that has hit the country, firefighters can be asked to go back and work - albeit voluntarily. Kitchen fires warning Ahead of the strike fire chiefs had urged the public to take extra care with Christmas celebrations. ""Millions of people will be at home celebrating Christmas and New Year when the Fire Brigades Union goes on strike,"" said the London Fire Commissioner Ron Dobson. ""Contingency plans are in place but we're urging people to take care, to be sensible, and to remember that fire brigades could be very busy during the strikes,"" he added. ""Make sure you keep candles well away from anything that could catch fire and switch off fairy lights when you go out or to bed. ""If you're preparing a festive feast, it's a good idea to keep an eye on cooking to prevent kitchen fires."" It was the FBU's seventh strike since September. The union says the government is ""refusing to honour long-standing agreements"" over pension arrangements. Changes to the pension scheme could also result in many firefighters in their late 50s being sacked, the union claims. Union officials met with fire minister Brandon Lewis earlier on Tuesday, but it is not yet clear if there was any agreement. Mr Lewis has described the action as ""completely cynical"" and added that there were ""robust contingency arrangements in place"". Meanwhile the London Fire Brigade said it had received five times the normal number of emergency 999 calls on Monday due to high winds and heavy rain hitting the capital.",['Members of the Fire Brigades Union in England and Wales have held a further strike on Christmas Eve in a dispute over pensions.'],['Firefighters in England and Wales have called off a strike over pension arrangements.'],0.4444444444444444,0.23529411764705885,0.4444444444444444,0.4444444444444444,41.20743206676843
"The Public Accounts Committee hearing is to go ahead in private, despite calls to cancel it by the head of the police and the minister for justice. They argued the government spending watchdog was not the appropriate forum. Sergeant Maurice McCabe claims there is corruption, with penalty points often being quashed for friends and family. Garda Commissioner Martin Callinan had sought legal advice about the prospect of Sgt McCabe and another police whistle-blower appearing before the committee. However, he withdrew the challenge after the committee agreed to hear evidence in private. Sgt McCabe will not be allowed to name specific officers in his evidence, and there are restrictions on what he can say or be asked by committee members. On Monday, the allegations were referred by Minister for Justice Alan Shatter to the Garda Ombudsman. He said he did not believe the committee could adequately address the controversy.","[""An Irish policeman who claims some colleagues routinely cancelled motorists' penalty points is to give evidence to politicians.""]",['A Garda whistleblower has withdrawn his challenge to a hearing on corruption allegations at the Public Accounts Committee.'],0.05555555555555555,0.0,0.05555555555555555,0.05555555555555555,17.952388403178244
"By Hannah RichardsonEducation and social affairs reporter Only 20 of 99 councils to respond to a BBC Breakfast survey said they were advising schools to open more widely on Boris Johnson's target date. Of the 99 who responded, two thirds (68), could not guarantee schools would reopen to Reception, Year 1 and Year 6. It comes as the government prepares to publish scientific advice on its plan. Ministers have been insisting that they would only be calling on schools in England to reopen in June if the scientific advice said it was safe to do so. Safety concerns Teaching unions, heads and politicians have been calling for that advice to be made public. BBC Breakfast carried out a snap-shot survey of the 150 local authorities that oversee primary schools over the past 48 hours. It also showed: The local authorities which have said they will not open on 1 June include: Blackburn, Bury, Calderdale, Cheshire East, Cheshire West, East Riding, Knowsley, Newcastle City, Rochdale, Stockport, Trafford and Wirral. It is the head teachers and the governing bodies on the ground who need to make arrangements for social distancing or keeping children within small groups to limit the potential spread of infection. Schools across England have been open to small numbers of vulnerable pupils and the children of key workers since they formally closed at the end of March. But the prime minister announced plans for a phased reopening of primaries from 1 June, when he set out the government's plans to move gradually out of lockdown measures on 10 May. Almost immediately, teaching unions and head teachers warned of safety concerns and practicalities in many schools which, they argued, made safety measures unfeasible. 'Cautious approach' And, with scientific evidence on the way the virus is spread by children limited, there are concerns the wider opening of schools could lead to a second spike in Covid-19. Teaching unions also called for a more regional approach, with local authorities being given the final call. Education Secretary Gavin Williamson made a plea for the sector to let children get back to school, and a string of ministers lined up to try to persuade parents, many of whom are concerned about a return, that schools would be safe. But, as opposition continued to grow, there has been a softening of the government's approach. On Wednesday, Justice Minister Robert Buckland, said the government was prepared to listen to the concerns of head teachers and council leaders, and hinted it might step back from the 1 June date. He also acknowledged schools would not reopen in a uniform way across England after half term. A spokesman for the Department for Education said: ""We want children back in schools as soon as possible because being with their teachers and friends is so important for their education and their well-being."" Local infection rates He added that plans for a cautious, phased return of some children was based on the best scientific and medical advice and insisted the department had been engaging closely with a range of organisations including the teaching unions. But Paul Whiteman, general secretary of the National Association of Head Teachers, said support for a fixed date for school return was vanishing quickly. ""What is needed now is local flexibility to determine when it is right for schools to open up to more pupils."" Councillor Judith Blake, chair of the Local Government Association's children and young people board, backed calls for decisions to be made locally. ""As there are different Covid-19 infection rates around the country, schools and councils must be able to work together to decide how and when schools open to more children,"" said Ms Blake. Councils also needed crucial testing data to be shared with them to boost confidence about reopening schools among teachers and parents, along with powers to manage outbreaks in schools, care homes and the community, she argued. Meanwhile Unison, which represents many school support staff, said members had little confidence in government reassurances that English schools will be safe to open to more pupils from 1 June. An overwhelming 96% of 42,000 teaching assistants, cleaners, technicians and office staff surveyed by the union, said they felt ministers had not put safety first in their reopening plans. On Thursday the governments of Scotland and Northern Ireland announced plans for a phased return to school for pupils, starting in August. Wales has not yet set a date.","['Scores of councils in England say they cannot guarantee primaries will reopen on 1 June, throwing government plans to get pupils back to school into chaos.']","['Schools in England will reopen on 1 June, according to a survey by BBC Breakfast.']",0.3902439024390244,0.25641025641025644,0.3902439024390244,0.3902439024390244,28.841699431451207
"Last summer about 50,000 eggs were laid at Collard Hill but the cooler spring temperatures slowed down their metamorphosis. Ranger, Ian Clemmett, said despite the late start they hoped for another good year building on previous years. The caterpillars pupate in ants' nests before they crawl out as butterflies. Caterpillar con Mr Clemmett added: ""With so many eggs laid despite the poor weather last year there's a strong chance of a bumper year but it will all come down to the unpredictable element of how the underground caterpillar food - ant grubs - faired during the winter."" Eggs are laid onto wild thyme flowers and then drop to the ground once they hatch. As larvae drop to the ground, they trick ants into thinking they are lost ant grubs and are carried into ants' nests where they munch up ant grubs. After pupating they crawl out for a flight season which normally lasts for about a month. The Large Blue was re-introduced to the Somerset site in the summer of 2000 and the first successful flight season was the following year. The reintroduction is part of the Centre for Ecology and Hydrology's Large Blue Project. Collard Hill is one of 25 Large Blue sites in south west England.","['The first Large Blue butterflies at a Somerset nature reserve have begun emerging a month later than normal, the National Trust has said.']","['Large Blue caterpillars have laid more than 50,000 eggs at a Somerset site.']",0.3783783783783784,0.1714285714285714,0.27027027027027023,0.27027027027027023,25.721486461066544
"Another group of toned and tanned singletons are turning to TV to help them out with their failed love lives. But Love Island is nothing without the villa, and it's been given a makeover for the 2018 season of the show. Changes have been made to the decor as well as some of the house rules. While the singletons will find inspirational messages scrawled on the walls of the villa - such as ""crack on"" and ""glam up"" - what they won't find indoors is an ashtray. Smoking on the 2018 show will be confined to one small area, a representative for the show confirmed, after there were more complaints in 2017 about contestants smoking than having sex. Here's where you'll be watching contestants doing both of the above all summer long. Follow Newsbeat on Instagram, Facebook and Twitter. Listen to Newsbeat live at 12:45 and 17:45 every weekday on BBC Radio 1 and 1Xtra - if you miss us you can listen back here.",['Dig out your cork wedges and designer sunglasses because Love Island is heading back to our screens.'],['The villa on Love Island has been given a makeover for the new season of the ITV show.'],0.11428571428571428,0.06060606060606061,0.11428571428571428,0.11428571428571428,21.49192927550377
"The cult BBC Three sitcom This Country picked up best scripted comedy and best female comedy performance for its star. The red football shirt dress made its debut on the red carpet at the Bafta Television Awards on Sunday evening. Dress creator Fiona Hesford said: ""You always think the worst - but when I saw her I thought she's so pulled it off."" Worn by the star of the BBC Three mockumentary, the red polyester crepe dress not only featured Swindon on the front, but ""Mucklowe"" - Cooper's character Kerry's surname - on the back. Ms Hesford from Worthing, Sussex said she was asked to create the dress by Cooper's aunt. ""When she came to me and said: ""Do you think you can make a dress for the Baftas? I was like: ""Oh no, no, no - that's way too big for me"","" she said. ""But when she told me the idea, I thought I've got to do this."" Sporting a Swindon Town FC badge taken from a bought club shirt and white sequins to add ""that extra bit of glamour"", Ms Hesford said it took several days to create. ""My friend took the fitting, so it was nerve racking because I never really saw [Daisy May Cooper] in the dress,"" she said. ""I thought she might bottle out at the last minute but watching the event live on the red carpet, we suddenly glimpsed her wearing the dress and we all screamed."" Cooper, who celebrated as if Swindon Town had just been promoted to the Premier League, said the dress had been ""fabulous"". ""I just decided it had to be done, because Kerry wears Swindon, we're doing it for the south-west,"" she said. 'STFC trophy cabinet' Andrew Steele, spokesman for Swindon Town FC, said if the dress was stocked in the club's shop ""it would sell-out more than the home shirt."" ""It's a great dress and probably deserves a place in our trophy cabinet,"" he said. ""But we are working, next season, to inviting [Ms Cooper] down for a game and giving her a day out - something special.""","['The creator of a ""Swindon Town"" dress worn to the Baftas by Daisy May Cooper screamed when she saw it on the red carpet.']",['Daisy May Cooper has won two awards for her role in the TV mockumentary This Country.'],0.2,0.10526315789473685,0.2,0.2,26.221989065434702
"Indoor visits will no longer be limited to 30 minutes, and can now last up to four hours. Visitors will be allowed to hold hands with residents as long as they stick to rules to stop the infection spreading. And up to six visitors from two households, including children, will be able to attend outdoor visits which can last up to one hour. Visitors will also be allowed to bring residents gifts and their belongings. However, visiting will continue to be ""restricted to outdoor and essential visits only"" in the Glasgow, West and East Dunbartonshire, East Renfrewshire, Renfrewshire, and North and South Lanarkshire council areas. The changes were announced by the health secretary, Jeane Freeman, during the government's coronavirus briefing. She said a staged approach was being taken to reintroduce visiting to care homes as safely as possible. The new guidance also allowed spiritual and faith representatives, hairdressers, pets and therapets to visit care homes again. The changes will be implemented once care homes are satisfied they can be delivered safely, the Scottish government said. Ms Freeman added that care homes must be Covid-free for 28 days and have been taking part in weekly testing for all staff to allow these visits. More ""clarity and flexibility"" on essential visits was also being provided. Essential visits should always be permitted with appropriate safety precautions, she said. They ""should be supported to prevent or respond to a lessening in resident's health"", ""to help communicate when [a resident] is in distress"" and to allow a resident to see their family when they are dying. These visits are ""incredibly important for health and wellbeing"", Ms Freeman said. An 'excruciating wait' The charity Age Scotland said the changes were ""a long time coming"". Brian Sloan, chief executive, said it would be the first time family members could hold the hand of their loved ones in almost seven months. ""Their wait has been excruciating,"" he said. ""We have heard from many families who have been seriously alarmed by the decline in the health of their loved one during lockdown, in part because of enforced isolation to avoid the spread of coronavirus. ""We have been making the case to the Scottish government that every effort must be made to resume indoor visiting as the ongoing risk to the person's health by not doing so is substantial. ""It is essential that increased visits to care homes are now available to everyone, wherever possible."" 'Premature move' As the latest guidance is not clear cut, care homes must ultimately make their own decision on whether to allow relaxation of measures - and not all will be in favour. GMB Scotland shared the results of a survey of 200 care workers with BBC Scotland's The Nine. While a majority of care home staff thought visiting should remain a priority in the event of a stricter lockdown (73%), a noticeable chunk (23%) did not support the scenario. Meanwhile Balhousie Care Group, which runs 25 nursing homes in Scotland, told the programme that it would not permit indoor visits. The group's chief executive officer Jill Kerr said: ""We think it's a premature move by the Scottish government and one that has been made with no consultation with operators. ""It doesn't seem to make sense to be relaxing the rules on care home visits at a time when cases in the community seem to be spiking again.""","['The rules on visiting residents in care homes are to be relaxed, the Scottish government has announced.']",['Care homes in Scotland will be allowed to resume indoor visits as part of a relaxation of restrictions on coronavirus visits.'],0.31578947368421056,0.05555555555555556,0.15789473684210528,0.15789473684210528,28.275169140976235
